coverage	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
7731	2.771372	2.183192	1.427228	0.777921	0.359022	0.1427	0.049391	0.015285	0.00428	0.001107	0.000277	5.3e-05	7e-06	0.0	0.0	0.0	0.0	0.0
7732	2.771906	2.184011	1.427816	0.778142	0.358451	0.1425	0.049418	0.015296	0.004257	0.001034	0.000237	5.1e-05	8e-06	1e-06	0.0	0.0	0.0	0.0
7733	2.771958	2.185072	1.428178	0.778519	0.358302	0.142246	0.04952	0.015231	0.004181	0.001026	0.000246	6.2e-05	1e-05	3e-06	1e-06	0.0	0.0	0.0
7734	2.772146	2.184819	1.428323	0.778335	0.358943	0.142441	0.049597	0.01525	0.004182	0.001013	0.000228	4.7e-05	6e-06	0.0	0.0	0.0	0.0	0.0
7735	2.771941	2.184654	1.428235	0.779	0.358514	0.142327	0.049433	0.015445	0.004278	0.001082	0.000241	4.4e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7736	2.772562	2.184437	1.428066	0.777689	0.359028	0.143146	0.049839	0.015305	0.004298	0.001059	0.000245	5.5e-05	1.4e-05	0.0	0.0	0.0	0.0	0.0
7737	2.772407	2.185164	1.429157	0.778157	0.358915	0.143033	0.049861	0.01534	0.004316	0.001108	0.000277	5.8e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
7738	2.772264	2.185074	1.428991	0.778583	0.35961	0.143135	0.049908	0.015499	0.004317	0.001045	0.000235	5.6e-05	1.3e-05	3e-06	0.0	0.0	0.0	0.0
7739	2.772679	2.185638	1.428928	0.77929	0.360245	0.143179	0.049724	0.0153	0.004279	0.001068	0.000249	5e-05	9e-06	3e-06	0.0	0.0	0.0	0.0
7740	2.772531	2.185691	1.429211	0.779511	0.359408	0.143261	0.049805	0.015511	0.00432	0.001053	0.000246	5.6e-05	1e-05	0.0	0.0	0.0	0.0	0.0
7741	2.773317	2.186385	1.429332	0.779441	0.359439	0.142812	0.049653	0.015451	0.004298	0.001106	0.000224	5.2e-05	1e-05	1e-06	0.0	0.0	0.0	0.0
7742	2.773225	2.185435	1.430416	0.78045	0.36033	0.142879	0.04949	0.015216	0.004249	0.001046	0.000224	6.5e-05	1.3e-05	0.0	0.0	0.0	0.0	0.0
7743	2.772429	2.186913	1.431613	0.780062	0.358868	0.142715	0.049764	0.015522	0.004225	0.001057	0.000251	5.4e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
7744	2.773053	2.186196	1.430828	0.780952	0.35963	0.142732	0.04991	0.015404	0.004244	0.0011	0.000251	5.2e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7745	2.772826	2.186958	1.430604	0.780756	0.360038	0.143384	0.049727	0.01543	0.004272	0.001063	0.000248	6.2e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7746	2.773589	2.187228	1.431772	0.78067	0.359606	0.1432	0.049701	0.015425	0.004241	0.001078	0.00025	5.2e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7747	2.773235	2.187004	1.431783	0.781459	0.360705	0.143462	0.049932	0.015486	0.004313	0.001052	0.000244	4.8e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
7748	2.773507	2.186844	1.432481	0.781699	0.3605	0.143368	0.050038	0.015493	0.004266	0.001037	0.000258	5.2e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7749	2.773428	2.187269	1.431579	0.781779	0.361065	0.143932	0.050196	0.015538	0.004275	0.001034	0.000245	4.8e-05	7e-06	2e-06	0.0	0.0	0.0	0.0
7750	2.773657	2.18703	1.432651	0.782502	0.360805	0.143372	0.049701	0.015406	0.004189	0.001016	0.000252	5.2e-05	1.2e-05	3e-06	0.0	0.0	0.0	0.0
7751	2.773614	2.1881	1.43227	0.781973	0.360968	0.143776	0.04998	0.015466	0.004228	0.001041	0.000257	4.2e-05	6e-06	3e-06	0.0	0.0	0.0	0.0
7752	2.77357	2.187929	1.433705	0.782191	0.361385	0.143824	0.049859	0.015599	0.004328	0.001044	0.000253	5.7e-05	1.1e-05	3e-06	0.0	0.0	0.0	0.0
7753	2.773699	2.188953	1.432814	0.782875	0.361128	0.143687	0.050199	0.015523	0.004395	0.001064	0.000238	5.3e-05	1.2e-05	1e-06	0.0	0.0	0.0	0.0
7754	2.773546	2.188776	1.433513	0.783353	0.361465	0.143902	0.050044	0.015469	0.00426	0.001105	0.000273	5.2e-05	1.6e-05	2e-06	0.0	0.0	0.0	0.0
7755	2.773441	2.189414	1.434388	0.782546	0.361136	0.143779	0.050315	0.015672	0.004417	0.001082	0.000256	6.6e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
7756	2.774556	2.188987	1.434149	0.782609	0.36148	0.144271	0.049983	0.01553	0.004363	0.001063	0.000266	6.4e-05	1.2e-05	3e-06	0.0	0.0	0.0	0.0
7757	2.774175	2.189926	1.434856	0.783487	0.361182	0.143851	0.050344	0.015365	0.004366	0.00109	0.000261	5.9e-05	8e-06	2e-06	0.0	0.0	0.0	0.0
7758	2.774058	2.189788	1.434795	0.783215	0.361147	0.143935	0.049955	0.015651	0.004246	0.001077	0.000249	6.1e-05	1.3e-05	0.0	0.0	0.0	0.0	0.0
7759	2.774422	2.19014	1.433912	0.7837	0.362012	0.144122	0.050203	0.015449	0.00435	0.001081	0.000244	5.2e-05	1.3e-05	1e-06	0.0	0.0	0.0	0.0
7760	2.774193	2.189879	1.434833	0.784941	0.362026	0.144928	0.050255	0.015563	0.004361	0.001066	0.000235	4.4e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7761	2.774495	2.190118	1.435304	0.784229	0.361877	0.144074	0.050595	0.015823	0.004367	0.001107	0.000232	5.5e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7762	2.774614	2.191339	1.435603	0.784049	0.361784	0.143897	0.050235	0.01552	0.004377	0.001071	0.000269	5.4e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7763	2.774651	2.191112	1.435558	0.784216	0.361757	0.144562	0.050541	0.015623	0.004296	0.001087	0.000258	5e-05	7e-06	0.0	0.0	0.0	0.0	0.0
7764	2.77482	2.19086	1.436263	0.78505	0.362413	0.144955	0.050563	0.015611	0.004364	0.001091	0.000264	5.6e-05	8e-06	1e-06	0.0	0.0	0.0	0.0
7765	2.775199	2.191353	1.43617	0.78521	0.362251	0.144519	0.050357	0.01571	0.004405	0.001067	0.00026	5.1e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
7766	2.774852	2.190759	1.435975	0.785782	0.362855	0.144516	0.050541	0.015712	0.004427	0.001099	0.000267	4.7e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7767	2.775057	2.191433	1.437222	0.785772	0.362812	0.144752	0.050239	0.015608	0.004392	0.001145	0.000252	5.3e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7768	2.775358	2.193059	1.436996	0.784375	0.363096	0.144922	0.050533	0.015772	0.004354	0.001062	0.000255	4.4e-05	8e-06	3e-06	0.0	0.0	0.0	0.0
7769	2.775195	2.19237	1.437735	0.784854	0.363401	0.14498	0.050639	0.015508	0.004287	0.001029	0.000225	4.8e-05	7e-06	3e-06	0.0	0.0	0.0	0.0
7770	2.775422	2.192996	1.437515	0.785969	0.362809	0.144867	0.05031	0.01554	0.004375	0.001075	0.000263	5.3e-05	9e-06	0.0	0.0	0.0	0.0	0.0
7771	2.775301	2.193164	1.437477	0.785998	0.363238	0.145139	0.050568	0.015803	0.004404	0.001019	0.000268	5.3e-05	1.1e-05	4e-06	0.0	0.0	0.0	0.0
7772	2.775717	2.192534	1.438886	0.78612	0.363614	0.145139	0.050465	0.015742	0.004405	0.001088	0.000271	6e-05	1.2e-05	0.0	0.0	0.0	0.0	0.0
7773	2.776341	2.193919	1.439207	0.786881	0.362806	0.144877	0.05023	0.015624	0.00433	0.001066	0.000261	6.5e-05	1.3e-05	1e-06	0.0	0.0	0.0	0.0
7774	2.776142	2.194164	1.439128	0.786578	0.363499	0.145155	0.050726	0.015537	0.004341	0.001069	0.00026	6.4e-05	1.3e-05	3e-06	0.0	0.0	0.0	0.0
7775	2.776193	2.195184	1.43977	0.787232	0.363775	0.145208	0.050584	0.015581	0.004395	0.001086	0.000255	5e-05	1e-05	3e-06	0.0	0.0	0.0	0.0
7776	2.775984	2.194385	1.440128	0.78702	0.363811	0.145215	0.050653	0.01571	0.004273	0.001043	0.000246	5.3e-05	1e-05	3e-06	0.0	0.0	0.0	0.0
7777	2.776041	2.194383	1.441003	0.787936	0.364135	0.145453	0.050745	0.015596	0.004369	0.001042	0.000238	4.9e-05	9e-06	0.0	0.0	0.0	0.0	0.0
7778	2.776838	2.195177	1.440499	0.788052	0.363947	0.145607	0.050824	0.015616	0.004329	0.001091	0.000273	6.2e-05	1.1e-05	2e-06	0.0	0.0	0.0	0.0
7779	2.776822	2.195128	1.440962	0.788576	0.364571	0.145434	0.050754	0.015669	0.004316	0.001089	0.000279	6.6e-05	8e-06	1e-06	1e-06	0.0	0.0	0.0
7780	2.777147	2.196476	1.440441	0.788189	0.364478	0.145749	0.050726	0.015531	0.004268	0.001082	0.000273	5.6e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7781	2.777073	2.195711	1.441648	0.788426	0.364571	0.145702	0.050804	0.015706	0.004343	0.001049	0.000284	5.9e-05	1.2e-05	1e-06	0.0	0.0	0.0	0.0
7782	2.776968	2.195924	1.441547	0.788342	0.364787	0.145382	0.050944	0.015652	0.004457	0.001114	0.000286	5.5e-05	1.2e-05	3e-06	0.0	0.0	0.0	0.0
7783	2.776794	2.196368	1.442679	0.788722	0.364695	0.145753	0.050723	0.015657	0.004319	0.001122	0.000276	6.8e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7784	2.777515	2.197083	1.442207	0.78818	0.36517	0.145838	0.050848	0.015714	0.004364	0.001107	0.000267	5.3e-05	1.2e-05	1e-06	0.0	0.0	0.0	0.0
7785	2.777167	2.19679	1.442395	0.788226	0.365318	0.14618	0.05098	0.015747	0.004471	0.001139	0.000274	5.6e-05	1.3e-05	3e-06	0.0	0.0	0.0	0.0
7786	2.777434	2.197483	1.442554	0.789525	0.364939	0.145992	0.050924	0.015761	0.004405	0.001105	0.000259	5.2e-05	1e-05	0.0	0.0	0.0	0.0	0.0
7787	2.777166	2.196871	1.442541	0.789636	0.365914	0.146069	0.050887	0.015731	0.004402	0.001039	0.000254	5.4e-05	9e-06	2e-06	0.0	0.0	0.0	0.0
7788	2.777372	2.197157	1.443794	0.788819	0.36566	0.145998	0.051013	0.015824	0.004432	0.001063	0.000269	6e-05	1.3e-05	6e-06	0.0	0.0	0.0	0.0
7789	2.777266	2.196647	1.444415	0.789904	0.36596	0.146161	0.051099	0.015798	0.004463	0.001132	0.000258	5.7e-05	7e-06	0.0	0.0	0.0	0.0	0.0
7790	2.77762	2.198083	1.443286	0.790151	0.365937	0.14625	0.05106	0.015788	0.004346	0.001088	0.00027	6.1e-05	1.2e-05	2e-06	1e-06	0.0	0.0	0.0
7791	2.777783	2.198376	1.443543	0.790703	0.365861	0.146189	0.051365	0.015868	0.004412	0.001063	0.000292	5e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7792	2.777734	2.197462	1.44361	0.790082	0.36656	0.146652	0.051438	0.016039	0.004529	0.001107	0.000255	4.3e-05	5e-06	2e-06	1e-06	0.0	0.0	0.0
7793	2.778531	2.198245	1.443991	0.790633	0.366318	0.146477	0.051086	0.015639	0.004503	0.001087	0.000262	4.9e-05	1.1e-05	3e-06	0.0	0.0	0.0	0.0
7794	2.778175	2.198279	1.444323	0.79123	0.366859	0.14637	0.051093	0.01593	0.004429	0.001095	0.000272	6e-05	6e-06	1e-06	0.0	0.0	0.0	0.0
7795	2.777701	2.197698	1.443667	0.791008	0.367158	0.147242	0.051222	0.015875	0.00445	0.0011	0.000257	4.4e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7796	2.77749	2.199303	1.443874	0.791428	0.367055	0.146631	0.051317	0.015959	0.004682	0.001149	0.00027	6.5e-05	1.6e-05	7e-06	0.0	0.0	0.0	0.0
7797	2.77858	2.199347	1.445682	0.791323	0.367289	0.146335	0.051116	0.015845	0.004413	0.001079	0.000257	4.7e-05	1.6e-05	2e-06	0.0	0.0	0.0	0.0
7798	2.778041	2.199099	1.445038	0.792185	0.367505	0.146788	0.05115	0.015928	0.004374	0.001069	0.000245	4.2e-05	8e-06	0.0	0.0	0.0	0.0	0.0
7799	2.778291	2.199815	1.445155	0.791291	0.367247	0.147067	0.051482	0.016027	0.004505	0.001148	0.000279	7e-05	1.4e-05	5e-06	0.0	0.0	0.0	0.0
7800	2.7785	2.198143	1.444826	0.792258	0.367092	0.147469	0.051402	0.016075	0.004498	0.001146	0.000282	5e-05	9e-06	2e-06	0.0	0.0	0.0	0.0
7801	2.778414	2.199641	1.444975	0.791932	0.368133	0.147333	0.051612	0.01605	0.004501	0.001125	0.000259	5.3e-05	9e-06	3e-06	1e-06	0.0	0.0	0.0
7802	2.77809	2.20052	1.445707	0.792502	0.368104	0.147169	0.051467	0.015941	0.004493	0.001091	0.000281	5.8e-05	1.3e-05	1e-06	0.0	0.0	0.0	0.0
7803	2.778494	2.200976	1.445639	0.792319	0.367473	0.147122	0.051503	0.015979	0.004409	0.00113	0.000259	6.2e-05	2e-05	3e-06	0.0	0.0	0.0	0.0
7804	2.778129	2.198852	1.446236	0.793172	0.368623	0.147463	0.051703	0.016145	0.004494	0.001109	0.000259	5.8e-05	1e-05	1e-06	0.0	0.0	0.0	0.0
7805	2.778117	2.19916	1.445315	0.793053	0.368207	0.147611	0.051957	0.016081	0.004544	0.001138	0.000264	5.1e-05	1e-05	1e-06	0.0	0.0	0.0	0.0
7806	2.779104	2.200062	1.447808	0.794228	0.368097	0.147143	0.05185	0.015993	0.004464	0.001126	0.000272	4.9e-05	1.1e-05	0.0	0.0	0.0	0.0	0.0
7807	2.778825	2.200507	1.446921	0.793817	0.368644	0.147604	0.051798	0.016119	0.004501	0.001117	0.000264	4.7e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7808	2.778458	2.200998	1.447507	0.793797	0.368431	0.147341	0.051665	0.016139	0.004544	0.001133	0.00024	5.3e-05	8e-06	1e-06	0.0	0.0	0.0	0.0
7809	2.778261	2.200472	1.446699	0.793644	0.368763	0.148003	0.051984	0.016182	0.004609	0.001216	0.000269	6e-05	1.3e-05	0.0	0.0	0.0	0.0	0.0
7810	2.778396	2.20009	1.448165	0.793402	0.369019	0.14775	0.051861	0.016364	0.004684	0.001123	0.000258	5.4e-05	5e-06	0.0	0.0	0.0	0.0	0.0
7811	2.778305	2.200471	1.447448	0.793455	0.369455	0.148187	0.052035	0.015989	0.004525	0.001118	0.000253	6.1e-05	1e-05	1e-06	0.0	0.0	0.0	0.0
7812	2.778648	2.201412	1.448765	0.794133	0.369198	0.14827	0.051925	0.015956	0.004498	0.00113	0.000272	5.3e-05	9e-06	1e-06	0.0	0.0	0.0	0.0
7813	2.778885	2.201444	1.449727	0.794734	0.369042	0.14797	0.051579	0.015928	0.004495	0.001113	0.000247	5.5e-05	1.1e-05	1e-06	1e-06	0.0	0.0	0.0
7814	2.778971	2.201224	1.44815	0.794009	0.369878	0.148446	0.052304	0.016215	0.004537	0.001116	0.000268	4.5e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7815	2.778365	2.201467	1.448482	0.794711	0.369973	0.14827	0.052021	0.016274	0.004619	0.001159	0.000282	5.3e-05	8e-06	0.0	0.0	0.0	0.0	0.0
7816	2.778551	2.201359	1.449017	0.794751	0.369462	0.14882	0.052298	0.016397	0.004671	0.001115	0.000281	5.5e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7817	2.779335	2.20161	1.449204	0.795436	0.370134	0.148195	0.051873	0.016224	0.004611	0.001153	0.000274	5.9e-05	8e-06	2e-06	0.0	0.0	0.0	0.0
7818	2.778352	2.201981	1.44986	0.795569	0.369861	0.148749	0.052059	0.016144	0.004624	0.001131	0.000253	5.6e-05	8e-06	1e-06	0.0	0.0	0.0	0.0
7819	2.779251	2.201362	1.449609	0.795945	0.370855	0.148615	0.052025	0.016292	0.004596	0.001185	0.000247	4.7e-05	6e-06	0.0	0.0	0.0	0.0	0.0
7820	2.779226	2.20234	1.449771	0.796083	0.370181	0.148593	0.052123	0.016347	0.004611	0.001126	0.000245	4.8e-05	4e-06	1e-06	0.0	0.0	0.0	0.0
7821	2.779283	2.201899	1.450078	0.796383	0.370048	0.148618	0.052092	0.016367	0.004622	0.001149	0.00028	3.8e-05	5e-06	1e-06	0.0	0.0	0.0	0.0
7822	2.77889	2.202595	1.449926	0.797043	0.371192	0.148475	0.052158	0.016214	0.004538	0.001138	0.00027	5.2e-05	8e-06	2e-06	0.0	0.0	0.0	0.0
7823	2.779015	2.201834	1.450369	0.796384	0.371151	0.149137	0.052155	0.016399	0.004669	0.001121	0.000235	4.6e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7824	2.77916	2.20309	1.450296	0.797078	0.371541	0.148781	0.052341	0.016299	0.00465	0.001151	0.000275	5.6e-05	8e-06	1e-06	1e-06	0.0	0.0	0.0
7825	2.779611	2.20324	1.451043	0.796924	0.371219	0.14899	0.052347	0.016313	0.004546	0.001097	0.000237	3.7e-05	1.1e-05	0.0	0.0	0.0	0.0	0.0
7826	2.779155	2.203913	1.451796	0.797491	0.371777	0.149601	0.052612	0.016452	0.004679	0.001191	0.000268	5.6e-05	1e-05	2e-06	1e-06	0.0	0.0	0.0
7827	2.780038	2.204012	1.451719	0.797281	0.370961	0.149073	0.052554	0.016386	0.004701	0.001184	0.000294	5.9e-05	1.1e-05	2e-06	1e-06	0.0	0.0	0.0
7828	2.778971	2.204351	1.452372	0.797661	0.37128	0.149034	0.052562	0.016405	0.004611	0.001157	0.000248	4.3e-05	9e-06	0.0	0.0	0.0	0.0	0.0
7829	2.779129	2.204301	1.451532	0.798196	0.371878	0.149534	0.052745	0.016389	0.00461	0.001166	0.000259	4.2e-05	1e-05	3e-06	1e-06	0.0	0.0	0.0
7830	2.779674	2.203273	1.45213	0.797943	0.372245	0.149503	0.052422	0.016415	0.004609	0.001172	0.000265	5.1e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7831	2.779899	2.204064	1.452655	0.799165	0.372181	0.149661	0.052762	0.016522	0.00468	0.001179	0.000274	6.4e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7832	2.779959	2.204272	1.452447	0.798598	0.372434	0.149735	0.052628	0.016425	0.004738	0.001238	0.0003	5.6e-05	9e-06	1e-06	1e-06	0.0	0.0	0.0
7833	2.779947	2.204659	1.453505	0.799325	0.372601	0.149686	0.0528	0.016328	0.004535	0.001165	0.000302	4.6e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7834	2.77996	2.205049	1.453763	0.799733	0.373044	0.149681	0.052587	0.016604	0.004709	0.001205	0.000271	5e-05	4e-06	2e-06	0.0	0.0	0.0	0.0
7835	2.779947	2.203973	1.453002	0.799707	0.372597	0.149821	0.052893	0.016509	0.004718	0.001205	0.000266	5.8e-05	1e-05	2e-06	1e-06	0.0	0.0	0.0
7836	2.780327	2.205329	1.452792	0.79934	0.373023	0.149908	0.052861	0.01663	0.00469	0.001166	0.000263	5.2e-05	1e-05	1e-06	0.0	0.0	0.0	0.0
7837	2.780663	2.206532	1.453261	0.799165	0.372216	0.149869	0.052561	0.016498	0.004621	0.001193	0.000281	5e-05	8e-06	0.0	0.0	0.0	0.0	0.0
7838	2.780009	2.204873	1.453736	0.79988	0.372985	0.150125	0.052868	0.016687	0.004747	0.001188	0.000267	5.6e-05	1.1e-05	2e-06	1e-06	0.0	0.0	0.0
7839	2.780527	2.205497	1.453405	0.799255	0.372616	0.149642	0.052703	0.016374	0.004582	0.001145	0.00026	5.1e-05	8e-06	3e-06	1e-06	0.0	0.0	0.0
7840	2.780116	2.204786	1.454328	0.799785	0.372843	0.150066	0.052877	0.01633	0.004589	0.001143	0.000266	5.3e-05	8e-06	0.0	0.0	0.0	0.0	0.0
7841	2.780095	2.205845	1.453657	0.799863	0.373591	0.150152	0.052617	0.016517	0.004508	0.001142	0.000258	4.4e-05	1e-05	2e-06	0.0	0.0	0.0	0.0
7842	2.78078	2.205963	1.455267	0.801103	0.373864	0.150066	0.053096	0.016762	0.004708	0.001176	0.000263	5.5e-05	1.3e-05	2e-06	0.0	0.0	0.0	0.0
7843	2.779728	2.204756	1.454137	0.799932	0.373021	0.149828	0.052779	0.016578	0.004654	0.001119	0.000243	4.8e-05	1.1e-05	2e-06	0.0	0.0	0.0	0.0
7844	2.780677	2.205277	1.454302	0.800344	0.373085	0.150408	0.053235	0.016687	0.004731	0.001187	0.000285	5e-05	1e-05	1e-06	1e-06	0.0	0.0	0.0
7845	2.780257	2.205184	1.454628	0.801125	0.373525	0.15031	0.053013	0.016539	0.004653	0.001146	0.000294	6.1e-05	1.3e-05	2e-06	0.0	0.0	0.0	0.0
7846	2.781461	2.206721	1.454958	0.801006	0.373681	0.15018	0.052456	0.016397	0.004585	0.001143	0.000282	5.4e-05	8e-06	1e-06	0.0	0.0	0.0	0.0
7847	2.78116	2.206034	1.455425	0.801687	0.374008	0.15014	0.052922	0.016633	0.004699	0.001166	0.000262	4.2e-05	7e-06	3e-06	1e-06	0.0	0.0	0.0
7848	2.780736	2.206237	1.454945	0.800802	0.374151	0.150111	0.05244	0.016559	0.004688	0.001171	0.000263	5.8e-05	1.4e-05	3e-06	1e-06	0.0	0.0	0.0
7849	2.780351	2.206993	1.456161	0.801368	0.373803	0.150457	0.053066	0.016597	0.004673	0.001151	0.000254	5.6e-05	1.6e-05	3e-06	0.0	0.0	0.0	0.0
7850	2.780863	2.206823	1.455518	0.800881	0.374371	0.151005	0.053125	0.016827	0.004736	0.001142	0.000292	5.7e-05	1.1e-05	4e-06	0.0	0.0	0.0	0.0
7851	2.78064	2.206914	1.456265	0.800997	0.373933	0.150519	0.053138	0.016488	0.004643	0.001146	0.00026	5.5e-05	7e-06	2e-06	0.0	0.0	0.0	0.0
7852	2.781084	2.206762	1.455581	0.801699	0.374306	0.150937	0.053163	0.016643	0.004627	0.001168	0.00028	5.7e-05	1e-05	3e-06	1e-06	0.0	0.0	0.0
7853	2.780849	2.206926	1.45669	0.802421	0.374435	0.150948	0.053168	0.016751	0.00478	0.001232	0.000274	5.6e-05	1.3e-05	2e-06	0.0	0.0	0.0	0.0
7854	2.781631	2.20836	1.457557	0.802021	0.37494	0.150969	0.053073	0.016714	0.004691	0.001174	0.00025	5e-05	5e-06	2e-06	0.0	0.0	0.0	0.0
7855	2.780525	2.207151	1.457587	0.802199	0.374953	0.151081	0.053323	0.016703	0.004666	0.00115	0.000262	5.2e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7856	2.780996	2.207807	1.457465	0.802898	0.374576	0.150488	0.053132	0.016589	0.004618	0.001157	0.000249	4.6e-05	9e-06	3e-06	0.0	0.0	0.0	0.0
7857	2.780675	2.207796	1.458378	0.803847	0.375131	0.150924	0.052948	0.016554	0.004682	0.001166	0.000277	4.2e-05	8e-06	3e-06	0.0	0.0	0.0	0.0
7858	2.781216	2.208315	1.457999	0.803499	0.375311	0.150725	0.053284	0.016695	0.004671	0.001178	0.000275	4.7e-05	1.1e-05	0.0	0.0	0.0	0.0	0.0
7859	2.781255	2.208844	1.458015	0.803599	0.375334	0.150657	0.053221	0.016879	0.004756	0.001229	0.000295	6.1e-05	1.5e-05	3e-06	0.0	0.0	0.0	0.0
7860	2.781299	2.208282	1.457973	0.803729	0.375801	0.151186	0.053127	0.016677	0.004712	0.001179	0.000268	5.3e-05	9e-06	1e-06	0.0	0.0	0.0	0.0
7861	2.780906	2.208795	1.45872	0.803189	0.375605	0.151397	0.053487	0.016864	0.004707	0.001176	0.000245	5.9e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
7862	2.781786	2.209209	1.458396	0.804076	0.375848	0.151296	0.053758	0.016874	0.004654	0.001196	0.000291	5.8e-05	1e-05	3e-06	1e-06	0.0	0.0	0.0
7863	2.781634	2.208909	1.459499	0.804697	0.376418	0.151602	0.053214	0.016596	0.00465	0.001209	0.000263	5.7e-05	1.1e-05	2e-06	0.0	0.0	0.0	0.0
7864	2.78159	2.209503	1.459712	0.804786	0.376196	0.151712	0.053375	0.016675	0.00468	0.001145	0.000267	5.3e-05	1.5e-05	2e-06	1e-06	0.0	0.0	0.0
7865	2.782027	2.210329	1.459202	0.804281	0.375854	0.151574	0.053483	0.016742	0.004712	0.00116	0.000243	4.5e-05	9e-06	5e-06	0.0	0.0	0.0	0.0
7866	2.781985	2.209138	1.459862	0.805959	0.376359	0.151453	0.053508	0.016759	0.004709	0.001201	0.000291	5.7e-05	7e-06	0.0	0.0	0.0	0.0	0.0
7867	2.781778	2.209467	1.460417	0.805567	0.376728	0.151463	0.053339	0.016828	0.004647	0.001201	0.000279	4.7e-05	1.1e-05	5e-06	0.0	0.0	0.0	0.0
7868	2.781531	2.210597	1.459709	0.805402	0.376951	0.151642	0.053571	0.016765	0.004717	0.001218	0.000275	5.1e-05	1.1e-05	3e-06	1e-06	0.0	0.0	0.0
7869	2.782471	2.210312	1.460247	0.806151	0.377044	0.15177	0.053698	0.016945	0.004727	0.001222	0.000268	5.6e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7870	2.782266	2.210977	1.460743	0.806599	0.376515	0.151854	0.053365	0.016719	0.004749	0.001201	0.000282	5.6e-05	1.5e-05	4e-06	1e-06	0.0	0.0	0.0
7871	2.782408	2.210228	1.46124	0.806384	0.377168	0.151689	0.053764	0.016807	0.004664	0.001207	0.000249	6.7e-05	1.6e-05	5e-06	1e-06	0.0	0.0	0.0
7872	2.781971	2.210236	1.461208	0.807236	0.377396	0.15182	0.05364	0.016995	0.004774	0.00126	0.000299	6.4e-05	1.5e-05	2e-06	0.0	0.0	0.0	0.0
7873	2.781895	2.209943	1.461475	0.806712	0.377059	0.152138	0.053966	0.016907	0.004658	0.001212	0.000294	7.2e-05	1.5e-05	4e-06	0.0	0.0	0.0	0.0
7874	2.782319	2.210393	1.460944	0.806478	0.378017	0.152463	0.053678	0.016757	0.004743	0.001151	0.000274	5.6e-05	1e-05	3e-06	1e-06	0.0	0.0	0.0
7875	2.78233	2.211451	1.461764	0.807223	0.377608	0.151995	0.053776	0.01678	0.004619	0.001172	0.000252	5.6e-05	1.1e-05	1e-06	0.0	0.0	0.0	0.0
7876	2.782737	2.210624	1.461682	0.80742	0.378317	0.152632	0.053771	0.016727	0.004747	0.001225	0.000289	6.2e-05	1.3e-05	3e-06	0.0	0.0	0.0	0.0
7877	2.782581	2.211833	1.462065	0.807644	0.37765	0.15248	0.053791	0.016891	0.004679	0.001214	0.000271	5.4e-05	6e-06	3e-06	0.0	0.0	0.0	0.0
7878	2.782082	2.212055	1.463262	0.809138	0.37818	0.152821	0.053812	0.016765	0.00473	0.001231	0.000284	5.9e-05	1.1e-05	2e-06	0.0	0.0	0.0	0.0
7879	2.782579	2.211087	1.463043	0.808349	0.378794	0.152593	0.053951	0.016679	0.004697	0.001201	0.000283	6.2e-05	1.3e-05	3e-06	0.0	0.0	0.0	0.0
7880	2.782672	2.212069	1.463726	0.808502	0.378288	0.152628	0.053851	0.016884	0.004746	0.00124	0.000276	5e-05	8e-06	5e-06	0.0	0.0	0.0	0.0
7881	2.782609	2.212436	1.464143	0.808083	0.378881	0.153119	0.053946	0.016913	0.004644	0.00122	0.000294	5.3e-05	7e-06	1e-06	0.0	0.0	0.0	0.0
7882	2.782248	2.211793	1.463054	0.809047	0.378834	0.15259	0.053975	0.016929	0.004697	0.001252	0.000304	6.8e-05	1.2e-05	2e-06	0.0	0.0	0.0	0.0
